FID,density,basal,POINT_X,POINT_Y
47,0.000000000000000,0.000000000000000,517205.759620000030000,4569129.752949999600000
48,0.000000000000000,0.000000000000000,517120.767580999990000,4572416.909810000100000
49,0.000000000000000,0.000000000000000,517125.543953999990000,4574011.462530000100000
50,0.000000000000000,0.000000000000000,517134.996441000020000,4575620.678279999600000
51,0.000000000000000,0.000000000000000,518736.644480000020000,4572409.035380000200000
52,0.000000000000000,0.000000000000000,518717.574785000000000,4574011.521529999600000
53,0.000000000000000,0.000000000000000,520347.660559999990000,4573991.920389999600000
54,0.000000000000000,0.000000000000000,520361.142874000010000,4575608.354539999700000
55,0.000000000000000,0.000000000000000,522022.574113000010000,4570766.996790000200000
56,0.000000000000000,0.000000000000000,524428.430520000050000,4572386.788259999800000
57,0.000000000000000,0.000000000000000,525249.629016999970000,4570803.464119999700000
58,0.000000000000000,0.000000000000000,520411.978767000020000,4569965.269720000200000
59,0.000000000000000,0.000000000000000,522009.770049999990000,4571575.344870000100000
60,0.000000000000000,0.000000000000000,522834.663523000020000,4570773.117909999600000
61,0.000000000000000,0.000000000000000,524411.209765000040000,4573997.904799999700000
62,0.000000000000000,0.000000000000000,516315.706375000010000,4575601.762769999900000
63,0.000000000000000,0.000000000000000,524448.194057999990000,4570791.352719999800000
64,0.000000000000000,0.000000000000000,525220.983499999970000,4574005.444439999800000
65,531.727517656000030,41.222837435800002,523621.975851000000000,4572389.913739999800000
66,67.299719675399999,35.601727237900000,525242.257407999950000,4571593.564749999900000
67,0.000000000000000,0.000000000000000,523593.045022999980000,4574798.572739999700000
68,0.000000000000000,0.000000000000000,525256.994334000050000,4569996.393710000400000
69,0.000000000000000,0.000000000000000,518746.856256000000000,4576423.537779999900000
70,0.000000000000000,0.000000000000000,518820.040356000010000,4567549.424510000300000
71,0.000000000000000,0.000000000000000,521988.266828000020000,4576411.284339999800000
72,0.000000000000000,0.000000000000000,525264.351814000050000,4569189.320120000300000
73,0.000000000000000,0.000000000000000,524402.539159000040000,4575607.714200000300000
74,0.033841339421100,0.010014233315800,520419.301986999980000,4569165.948330000000000
75,0.260978318130000,0.029753924777700,525220.426186000000000,4575608.646089999900000
76,0.171613638755000,0.062957529933200,525234.877114000030000,4572383.655260000400000
77,60.470223769800000,5.545969351080000,519603.202208000000000,4567552.009490000100000
78,5.958369489340000,2.234171283770000,521225.428076000010000,4567561.032499999700000
79,0.000000000000000,0.000000000000000,525268.125699999980000,4568384.576709999700000
80,18.526132822200001,2.778649697690000,523658.174707000030000,4567577.801289999900000
81,3.669079636870000,0.788279639604000,522832.167574000020000,4567572.913529999600000
82,2.141480674490000,0.507828800281000,523650.394783000000000,4569185.264379999600000
83,21.346896103300001,9.540269345540001,523634.368102999990000,4571584.575699999900000
84,274.667193286999980,55.670368440499999,520427.196405000000000,4567554.213910000400000
85,0.000000000000000,0.000000000000000,525221.905356999950000,4576422.150740000400000
86,0.000000000000000,0.000000000000000,517983.160478000010000,4567547.289680000400000
87,117.504025537999990,43.107082040500003,521228.939909000010000,4569167.975909999600000
88,29.596982088600001,5.098984142220000,522023.654839000020000,4567567.851210000000000
89,34.350897087699998,4.734392959310000,516319.905435999970000,4567542.324710000300000
90,1.038248713800000,0.153617809426000,522030.574085999980000,4569968.499350000200000
91,129.028107252000010,30.597609256599998,522038.577386000020000,4569170.000409999900000
92,0.000000000000000,0.000000000000000,524465.036991999950000,4567578.821019999700000
93,39.216835383499998,11.604934856500000,524457.374278999980000,4569187.292000000400000
94,357.328614701999980,76.769898583699998,522784.738147000030000,4575608.151300000000000
95,0.000000000000000,0.000000000000000,525220.704743999990000,4574807.045780000300000
96,509.149327043000030,115.837407623000000,523611.707491000010000,4573190.137960000000000
97,25.625581512299998,9.400903837340000,523576.570917000000000,4576411.802849999600000
98,31.727408206100002,11.076718855999999,520423.250899999980000,4568360.081700000000000
99,54.900348080400001,16.134681846900001,522031.117726000030000,4568368.926339999800000
100,39.698721085700001,4.445556193530000,522844.484706000020000,4569177.632620000300000
101,247.326995770000000,25.064487707900000,523654.286352999970000,4568381.535899999600000
102,40.162166817100001,14.733740499400000,523648.574888999980000,4569982.250629999700000
103,0.000000000000000,0.000000000000000,518807.541956999980000,4569160.233260000100000
104,146.139634258999990,13.329008220900000,523584.659943000010000,4575606.778780000300000
105,0.000000000000000,0.000000000000000,525227.933776000050000,4573194.554630000100000
106,1.692022451060000,0.099453809967500,523646.757036999970000,4570779.230539999900000
107,0.000000000000000,0.000000000000000,522834.760743000020000,4578835.355969999900000
108,0.000000000000000,0.000000000000000,523610.656778000000000,4578025.627290000200000
109,0.000000000000000,0.000000000000000,523609.775794000020000,4578834.570129999900000
110,0.000000000000000,0.000000000000000,523619.521096999990000,4579646.946390000200000
111,0.000000000000000,0.000000000000000,523626.500469000020000,4580459.344239999500000
112,0.000000000000000,0.000000000000000,524409.815688999950000,4578841.338670000400000
113,0.000000000000000,0.000000000000000,517953.054376000010000,4578841.122750000100000
114,0.000000000000000,0.000000000000000,522006.257151000030000,4583673.870720000000000
115,0.000000000000000,0.000000000000000,516314.389751999990000,4578845.351390000400000
116,0.000000000000000,0.000000000000000,516348.495980000010000,4585269.771549999700000
117,0.000000000000000,0.000000000000000,517140.383162999990000,4578036.311189999800000
118,0.000000000000000,0.000000000000000,517137.440406000010000,4578840.353280000400000
119,0.000000000000000,0.000000000000000,517134.653897000010000,4579648.428249999900000
120,0.000000000000000,0.000000000000000,517131.867039999980000,4580456.497910000400000
121,0.000000000000000,0.000000000000000,517146.322587999980000,4582060.729190000300000
122,0.000000000000000,0.000000000000000,517157.462398000000000,4586081.815689999600000
123,0.000000000000000,0.000000000000000,517950.165143000020000,4580460.680599999600000
124,0.000000000000000,0.000000000000000,517960.760469999980000,4582065.530210000500000
125,0.000000000000000,0.000000000000000,518761.986412000030000,4578036.610190000400000
126,0.000000000000000,0.000000000000000,518768.669806000020000,4578841.876890000000000
127,0.000000000000000,0.000000000000000,518768.566205999990000,4579653.374660000200000
128,0.000000000000000,0.000000000000000,518771.834222999980000,4581267.593849999800000
129,0.000000000000000,0.000000000000000,518775.203518999970000,4582070.315130000000000
130,0.000000000000000,0.000000000000000,518775.215451000030000,4585288.926380000100000
131,0.000000000000000,0.000000000000000,519569.580691999990000,4578840.588580000200000
132,0.000000000000000,0.000000000000000,519574.062795999980000,4580459.514159999800000
133,0.000000000000000,0.000000000000000,519583.809729999980000,4582063.899950000500000
134,0.000000000000000,0.000000000000000,519591.168170000020000,4583672.329640000100000
135,0.000000000000000,0.000000000000000,519590.577360000000000,4585287.969709999900000
136,0.000000000000000,0.000000000000000,520358.232401999990000,4578027.269390000000000
137,0.000000000000000,0.000000000000000,520370.494093000020000,4578839.287859999600000
138,0.000000000000000,0.000000000000000,520375.077838999980000,4579646.727880000100000
139,0.000000000000000,0.000000000000000,520392.416782999990000,4582057.476400000000000
140,0.000000000000000,0.000000000000000,520407.196623000030000,4584478.412949999800000
141,0.000000000000000,0.000000000000000,521188.562596999980000,4578836.841380000100000
142,0.000000000000000,0.000000000000000,521214.027890000030000,4585288.135010000300000
143,0.000000000000000,0.000000000000000,521998.130920999970000,4580460.234880000400000
144,0.000000000000000,0.000000000000000,522014.187880999990000,4584481.566390000300000
145,0.000000000000000,0.000000000000000,522022.113307000020000,4585289.258369999900000
146,0.000000000000000,0.000000000000000,522812.315747999990000,4580459.794839999600000
147,0.000000000000000,0.000000000000000,522809.040501000010000,4582059.043730000000000
148,0.000000000000000,0.000000000000000,522836.649092999990000,4585292.558199999900000
149,0.000000000000000,0.000000000000000,523642.615062000000000,4582864.963670000400000
150,0.000000000000000,0.000000000000000,523655.476237999970000,4584482.476250000300000
151,0.000000000000000,0.000000000000000,523651.188642999970000,4585295.851730000200000
152,0.000000000000000,0.000000000000000,524447.401131000020000,4583663.567010000300000
153,0.000000000000000,0.000000000000000,524444.979351000050000,4585293.820550000300000
154,0.000000000000000,0.000000000000000,525236.904986000040000,4584474.911430000300000
155,0.000000000000000,0.000000000000000,523647.716837999990000,4586089.879080000300000
156,0.000000000000000,0.000000000000000,517949.314813999980000,4577231.799159999900000
157,0.000000000000000,0.000000000000000,519550.637815999970000,4577223.291140000300000
158,0.000000000000000,0.000000000000000,520345.970833000030000,4577215.244330000100000
159,0.000000000000000,0.000000000000000,521207.356039999980000,4583671.844639999800000
160,0.000000000000000,0.000000000000000,525209.852752999980000,4578848.098159999600000
161,0.000000000000000,0.000000000000000,525235.031335999960000,4583658.032220000400000
162,2.532813483480000,0.600629110491000,522002.379192000020000,4579647.315680000000000
163,946.085977998999970,65.196882365299999,525238.771704999960000,4585291.784140000100000
164,212.945382437000010,21.580203584100001,524414.906517000050000,4580460.217210000400000
165,99.553131871600002,40.355453189499997,522779.103306000000000,4577209.151960000400000
166,1.355187833500000,0.154503857434000,522006.630414000010000,4578834.391230000200000
167,0.000000000000000,0.000000000000000,517146.412417999990000,4584471.125640000200000
168,0.000000000000000,0.000000000000000,523611.537044000000000,4577216.677269999900000
169,0.000000000000000,0.000000000000000,521992.615761999970000,4582057.256849999500000
170,0.000000000000000,0.000000000000000,517139.091789999980000,4581258.616399999700000
171,0.000000000000000,0.000000000000000,516314.978537000020000,4577233.043519999800000
172,0.000000000000000,0.000000000000000,517150.166351000020000,4585275.954269999600000
173,0.000000000000000,0.000000000000000,525207.266019999980000,4579657.721990000500000
174,0.000000000000000,0.000000000000000,516330.717823999990000,4582058.586489999700000
175,99.530973845299997,21.988826738299998,525203.294760999970000,4580467.332800000000000
176,0.000000000000000,0.000000000000000,518768.466140999980000,4580464.861429999600000
177,0.411172587883000,0.279389606369000,520408.902046000000000,4586077.565980000400000
178,1.537312255130000,0.489970631333000,520405.945918000010000,4585287.002260000400000
179,14.909727862800001,8.008162856540000,524418.741778000030000,4582068.165819999800000
180,21.156546264799999,9.916166707420000,522833.018343999980000,4583672.929910000400000
181,11.742491394900000,1.076951486560000,521989.699191999970000,4577211.822940000300000
182,15.436440470100001,1.908509400190000,525216.541689999980000,4578035.307760000200000
183,52.114911713600002,7.103487179660000,518774.549448999980000,4584481.885850000200000
184,19.267003689100001,2.811667642290000,517143.327447000020000,4577232.257899999600000
185,80.904802653999994,7.912048239740000,521177.732202999990000,4577213.537189999600000
186,0.000000000000000,0.000000000000000,518774.544820000010000,4582872.581760000400000
187,104.295478660000000,38.261444528699997,522019.769766999990000,4586089.648719999900000
188,13.804751455600000,3.497485404820000,525212.036283000020000,4582073.110340000100000
189,56.081851043299999,6.933770781130000,517962.732649000010000,4585277.788379999800000
190,0.000000000000000,0.000000000000000,524417.382036000020000,4577219.596660000300000
191,5.123088045000000,0.573695453293000,520386.038670999990000,4581255.819860000200000
192,0.000000000000000,0.000000000000000,516317.593801999990000,4580454.020530000300000
193,37.267769058699997,3.776771462260000,523625.983943000030000,4581260.088469999800000
194,134.927770226000010,4.922561542430000,525223.111662999960000,4582865.586489999700000
195,112.749119248000000,29.765158253900001,520379.663622000020000,4580454.156089999700000
196,3.622817546400000,0.998625557913000,521995.372993999980000,4581258.749510000500000
197,36.653708434300000,9.657808264170001,517958.271123000010000,4583670.567320000400000
198,45.987011642500001,4.217655256040000,518773.882942000000000,4583674.835660000300000
199,0.730001936503000,0.267805747271000,523625.465717000010000,4582060.821270000200000
200,3.571444616670000,1.049613065100000,521188.893824000030000,4580457.202560000100000
201,167.165987763000000,10.842144800100000,516333.902489000000000,4583661.542170000300000
202,0.000000000000000,0.000000000000000,521999.440279999980000,4582865.564290000100000
203,11.345217424599999,2.437451564920000,517144.487283000020000,4582863.515239999600000
204,1054.379647600000000,96.167169584099994,518755.305675000010000,4577231.332530000200000
205,64.024012884800001,7.169559603690000,518776.371709999980000,4586078.220800000200000
206,59.651124966099999,21.883385917599998,521998.163359000000000,4578023.108799999600000
207,0.293924578037000,0.029786756396400,517142.656225999990000,4583666.292320000000000
208,0.759174887278000,0.192339796663000,521192.517248000020000,4582057.367300000000000
209,0.000000000000000,0.000000000000000,523659.770091000010000,4583669.092729999700000
210,16.714728989299999,2.066552678350000,525246.571967000030000,4586086.194199999800000
211,0.000000000000000,0.000000000000000,525207.666601000000000,4581270.226019999900000
212,78.858577173699999,0.998955771123000,520400.433597999970000,4582863.647370000400000
213,0.000000000000000,0.000000000000000,520408.449106000010000,4583669.815270000100000
214,0.000000000000000,0.000000000000000,533292.780110000050000,4595701.052489999700000
215,0.000000000000000,0.000000000000000,533275.047920000040000,4592487.035710000400000
216,0.000000000000000,0.000000000000000,534090.774519999980000,4593294.678740000400000
217,0.000000000000000,0.000000000000000,534899.222620000020000,4593298.925049999700000
218,0.000000000000000,0.000000000000000,527637.575368999970000,4588471.452429999600000
219,0.000000000000000,0.000000000000000,527634.382420000040000,4590083.176590000300000
220,0.000000000000000,0.000000000000000,528440.972340999990000,4587665.476169999700000
221,0.000000000000000,0.000000000000000,530064.475915999970000,4586856.817520000000000
222,0.000000000000000,0.000000000000000,531665.051224999940000,4590875.580880000300000
223,0.000000000000000,0.000000000000000,532471.496783999960000,4586866.338510000100000
224,0.000000000000000,0.000000000000000,532464.788007000000000,4590090.945179999800000
225,0.000000000000000,0.000000000000000,532477.641243000050000,4593288.008890000200000
226,0.000000000000000,0.000000000000000,533270.026910000020000,4591683.570089999600000
227,0.000000000000000,0.000000000000000,533297.628809000020000,4594899.954990000500000
228,0.000000000000000,0.000000000000000,526014.937754999960000,4588477.822870000300000
229,0.000000000000000,0.000000000000000,525975.037541999950000,4590085.559440000000000
230,0.000000000000000,0.000000000000000,526835.247578999960000,4589279.764019999700000
231,0.000000000000000,0.000000000000000,526830.958086999950000,4590895.209029999600000
232,0.000000000000000,0.000000000000000,526828.577811000050000,4591706.069310000200000
233,0.000000000000000,0.000000000000000,527638.807752999940000,4586873.071840000300000
234,0.000000000000000,0.000000000000000,528443.949105000010000,4586863.233070000100000
235,0.000000000000000,0.000000000000000,529154.901181000050000,4586860.198880000000000
236,0.000000000000000,0.000000000000000,533259.135439999980000,4588487.681979999900000
237,0.000000000000000,0.000000000000000,534080.714778000020000,4590101.864260000200000
238,0.000000000000000,0.000000000000000,534098.509817000010000,4594915.457709999800000
239,0.000000000000000,0.000000000000000,534899.390739000050000,4594930.950360000100000
240,0.000000000000000,0.000000000000000,528437.995792999980000,4588467.720400000000000
241,0.000000000000000,0.000000000000000,529243.955255000040000,4588471.472910000000000
242,0.000000000000000,0.000000000000000,530057.197628999940000,4587666.023559999700000
243,0.000000000000000,0.000000000000000,530049.915259000030000,4588475.226189999800000
244,0.000000000000000,0.000000000000000,530058.092961000050000,4594905.652590000100000
245,0.000000000000000,0.000000000000000,530055.137758999950000,4595659.200640000400000
246,0.000000000000000,0.000000000000000,530857.682681999980000,4591675.805940000300000
247,0.000000000000000,0.000000000000000,531668.047465999960000,4587665.614930000200000
248,0.000000000000000,0.000000000000000,531664.460864000020000,4590084.890399999900000
249,0.000000000000000,0.000000000000000,531665.636003999970000,4591666.264630000100000
250,0.000000000000000,0.000000000000000,531669.295596000040000,4592475.928170000200000
251,0.000000000000000,0.000000000000000,531672.950822000040000,4593285.589359999600000
252,0.000000000000000,0.000000000000000,532460.522983000030000,4588478.089859999700000
253,0.000000000000000,0.000000000000000,532467.830868000050000,4591674.918100000400000
254,0.000000000000000,0.000000000000000,533263.973511000050000,4587678.813310000100000
255,0.000000000000000,0.000000000000000,533265.116247999950000,4590096.994869999600000
256,0.000000000000000,0.000000000000000,534082.728054999960000,4588490.151320000200000
257,0.000000000000000,0.000000000000000,534082.061262000000000,4591700.558600000100000
258,0.000000000000000,0.000000000000000,534901.319319000000000,4589299.676260000100000
259,0.000000000000000,0.000000000000000,534895.208534999980000,4590912.140370000200000
260,0.000000000000000,0.000000000000000,534899.302975000000000,4594114.944149999900000
261,0.000000000000000,0.000000000000000,534898.258011000000000,4595745.920710000200000
262,0.000000000000000,0.000000000000000,534906.325231999970000,4588492.613699999600000
263,4.591818579330000,1.649636551110000,531675.670273000030000,4594892.877930000400000
264,30.177087034199999,4.403795240900000,528426.913290999950000,4594108.194389999800000
265,30.314722812599999,3.748010013320000,528434.089459000040000,4590884.234770000000000
266,0.000000000000000,0.000000000000000,526044.016738999980000,4586881.756299999500000
267,0.000000000000000,0.000000000000000,533268.811351999990000,4586869.935820000200000
268,0.000000000000000,0.000000000000000,528430.642162999950000,4595636.205059999600000
269,0.077063297155000,0.018274720947200,530050.983483999970000,4590884.258390000100000
270,0.000000000000000,0.000000000000000,533282.336266999950000,4593290.419859999800000
271,149.411633477000010,32.100188670400001,529241.237638000050000,4591685.903079999600000
272,23.254953423200000,4.583765483170000,526829.650817999970000,4594924.039880000100000
273,32.476137678699999,11.914072942300001,526833.333197999980000,4590084.336910000100000
274,30.328139125300002,24.096232037499998,526833.667413000020000,4586882.904380000200000
275,51.019899313200000,2.326694810830000,529243.667620999970000,4594910.690619999500000
276,0.000000000000000,0.000000000000000,526829.621685000020000,4595616.360670000300000
277,8.246951093120000,2.423699243210000,528424.585369999990000,4593300.665389999700000
278,165.103918361000010,28.444192689099999,526824.745466999940000,4592512.498239999600000
279,15.483693302100001,7.061132880220000,527630.664408999960000,4591696.267400000200000
280,0.000000000000000,0.000000000000000,531674.182787999980000,4586862.729270000000000
281,66.400289288099998,24.359358794300000,530866.884283000020000,4594899.269890000100000
282,0.000000000000000,0.000000000000000,532486.653528000000000,4594896.418560000100000
283,147.790948207000010,27.633221376900000,528428.667398000020000,4592493.563989999700000
284,6.471093228380000,2.124760466220000,527629.445819000020000,4594919.882899999600000
285,106.893027765000000,2.708174831580000,531672.657433000040000,4595670.094159999900000
286,107.607645581000000,35.332588037999997,534896.311606999950000,4590106.733180000400000
287,12.138218986700000,6.002913711230000,530861.388416999950000,4593291.910899999600000
288,27.737479493300000,10.189721525200000,534087.686147999950000,4586873.732490000300000
289,0.000000000000000,0.000000000000000,526837.162683999980000,4588475.182049999900000
290,0.000000000000000,0.000000000000000,530869.328954000030000,4586859.777820000400000
291,8.437863403730001,1.235627734840000,530051.079706000050000,4589279.198269999600000
292,8.820011644210000,0.580991562560000,527622.747867999950000,4593309.795020000100000
293,5.671095656770000,3.517269978770000,533289.982429999970000,4594095.192149999600000
294,52.189279997600003,11.212552165500000,526825.280906999950000,4594121.483339999800000
295,4.609520702300000,2.858870624650000,531661.914663000030000,4588468.497399999800000
296,38.831993597199997,3.226939699770000,530053.960188000000000,4594101.945419999800000
297,4.928634213590000,2.077816680380000,534896.659406000050000,4592508.238260000000000
298,4.139523294800000,1.151542549940000,530858.351229000020000,4590084.033789999800000
299,2.386778965820000,0.489806494937000,528429.240805999960000,4594915.722470000400000
300,330.672183356999990,134.043254749000000,531674.313236000020000,4594089.234980000200000
301,128.098576769999990,1.622712672780000,531663.187515000000000,4589276.696170000400000
302,746.851444369999970,160.456530157999990,525894.034492000010000,4593316.032279999900000
303,57.056196494500000,18.155983337399999,526835.411450000010000,4587679.047749999900000
304,162.007426978000010,6.074687744000000,526820.911445999980000,4593318.917399999700000
305,25.918887309799999,11.609831939999999,530049.776120000050000,4592491.788350000000000
306,3.545703867430000,0.159900485478000,525876.189163999980000,4594922.314799999800000
307,2.809314531000000,0.781501875512000,534906.441773000060000,4587685.069989999800000
308,411.434203992999980,80.888993868100002,530052.235865000050000,4590083.166059999700000
309,1.161739715310000,0.471518424210000,534894.097706999980000,4591717.542500000400000
310,0.000000000000000,0.000000000000000,525927.646232999980000,4591702.357520000100000
311,10.835799169400000,4.392464384890000,530791.553635000020000,4588480.844840000400000
312,16.301007694799999,4.666811021420000,530049.826675000020000,4593298.227579999700000
313,245.339804871000010,90.004432171100007,530049.730997000010000,4591685.337460000100000
314,0.000000000000000,0.000000000000000,533267.568646000000000,4590890.281990000000000
315,18.756339400400002,4.267285877140000,528432.747911000040000,4591686.457399999700000
316,39.457107965699997,6.397827747140000,529237.205128000000000,4593299.449590000300000
317,0.132056403514000,0.033456983661700,529243.834458000030000,4590082.590459999600000
318,0.000000000000000,0.000000000000000,525254.372962999970000,4586880.594910000500000
319,0.000000000000000,0.000000000000000,533262.124575000020000,4589292.338820000200000
320,0.000000000000000,0.000000000000000,528436.710976999950000,4589274.864710000300000
321,35.671662747100001,0.325351769505000,528435.425592000010000,4590082.001629999800000
322,0.000000000000000,0.000000000000000,521877.880024000010000,4590895.944249999700000
323,0.000000000000000,0.000000000000000,522766.780037000020000,4588483.093220000200000
324,0.000000000000000,0.000000000000000,522704.451379999980000,4590084.661919999900000
325,0.000000000000000,0.000000000000000,523644.249866000030000,4586883.904280000400000
326,0.000000000000000,0.000000000000000,523363.555505000000000,4594110.490120000200000
327,0.000000000000000,0.000000000000000,524380.038794000050000,4588480.851259999900000
328,0.000000000000000,0.000000000000000,520933.180067999990000,4594913.674320000200000
329,0.000000000000000,0.000000000000000,523336.638291999990000,4594908.229869999900000
330,0.000000000000000,0.000000000000000,525223.544003000020000,4587680.531010000000000
331,0.000000000000000,0.000000000000000,525192.712735999960000,4588480.457530000200000
332,0.000000000000000,0.000000000000000,525154.728685999990000,4589283.617379999700000
333,0.000000000000000,0.000000000000000,517834.508551999980000,4591699.820740000300000
334,0.000000000000000,0.000000000000000,519384.215241000000000,4593309.393059999700000
335,0.000000000000000,0.000000000000000,519328.643217000000000,4594906.353849999600000
336,0.000000000000000,0.000000000000000,520188.159194000010000,4593309.230419999900000
337,0.000000000000000,0.000000000000000,520160.509629999990000,4594108.059620000400000
338,0.000000000000000,0.000000000000000,520132.853622999970000,4594906.884960000400000
339,0.000000000000000,0.000000000000000,520109.064799999990000,4595573.789699999600000
340,0.000000000000000,0.000000000000000,521759.685845999980000,4594112.933989999800000
341,0.000000000000000,0.000000000000000,521733.506950000010000,4594920.460850000400000
342,0.000000000000000,0.000000000000000,521709.141517999990000,4595577.657829999900000
343,0.000000000000000,0.000000000000000,522588.169822999970000,4593309.077130000100000
344,4.348432771670000,1.701011990790000,517776.780039999980000,4593314.404059999600000
345,3.292038004750000,1.975030729720000,518694.615792999980000,4590096.443239999900000
346,124.878351524000000,17.021457772800002,516944.868010999980000,4594113.018869999800000
347,0.000000000000000,0.000000000000000,517888.667378999990000,4590102.911720000200000
348,23.477432732600001,0.154650479823000,521991.813299999980000,4587687.490050000100000
349,15.932049664699999,3.398686152160000,521785.863814999990000,4593305.404769999900000
350,0.341979116221000,0.048692628623500,522535.070476999970000,4594914.347199999700000
351,58.270791661799997,1.535364789290000,518524.429452000010000,4594905.817080000400000
352,59.389431649300001,31.417164240700000,519554.419366999990000,4588480.991019999600000
353,6.941791735580000,0.678869353616000,516973.289123000000000,4593319.247430000500000
354,0.000000000000000,0.000000000000000,517138.891638999980000,4588495.714399999900000
355,0.000000000000000,0.000000000000000,518720.488045000010000,4589289.334400000100000
356,0.000000000000000,0.000000000000000,518766.954697999990000,4587674.798250000000000
357,0.000000000000000,0.000000000000000,521966.201994000000000,4588484.940969999900000
358,0.000000000000000,0.000000000000000,523567.360778999980000,4588481.234419999600000
359,0.000000000000000,0.000000000000000,517057.178818000010000,4590908.265019999800000
360,0.000000000000000,0.000000000000000,523446.322752000010000,4591696.253910000400000
361,0.000000000000000,0.000000000000000,517942.628081000000000,4588488.969410000400000
362,0.000000000000000,0.000000000000000,518552.349829000010000,4594107.686970000200000
363,0.000000000000000,0.000000000000000,516328.237306000020000,4588503.098100000100000
364,0.000000000000000,0.000000000000000,521936.140546999990000,4589290.798650000200000
365,0.000000000000000,0.000000000000000,516273.240807999970000,4590118.786380000400000
366,0.000000000000000,0.000000000000000,524903.320135000050000,4595578.324450000200000
367,0.000000000000000,0.000000000000000,517082.721544999980000,4590109.368490000300000
368,0.000000000000000,0.000000000000000,523474.574586000000000,4590884.465819999600000
369,0.000000000000000,0.000000000000000,520216.749193999970000,4592499.523710000300000
370,0.000000000000000,0.000000000000000,520362.475918999990000,4588479.757840000100000
371,0.000000000000000,0.000000000000000,521164.338858000000000,4588482.353290000000000
372,51.957586821100001,2.632729783810000,524309.780572999970000,4590079.722799999600000
373,13.645032972799999,2.578937016930000,523313.894531000000000,4595570.503170000400000
374,196.586718666000000,4.980598031960000,519499.388603999980000,4590095.874780000200000
375,5.227426719120000,2.450117998890000,518501.945346999970000,4595574.656650000300000
376,0.000000000000000,0.000000000000000,517002.463951000010000,4592513.204309999900000
