FID,density,basal,POINT_X,POINT_Y
321,0.000000000000000,0.000000000000000,585982.478015000000000,4581017.704680000400000
322,0.000000000000000,0.000000000000000,586759.295571999970000,4581838.182640000200000
323,0.000000000000000,0.000000000000000,587640.767070999950000,4579449.681760000100000
324,0.000000000000000,0.000000000000000,587585.761879000000000,4581054.480659999900000
325,0.000000000000000,0.000000000000000,593283.089107000040000,4578777.555560000200000
326,0.000000000000000,0.000000000000000,586779.871143999980000,4581033.069570000300000
327,0.000000000000000,0.000000000000000,593256.781879000020000,4579575.995570000300000
328,0.000000000000000,0.000000000000000,593122.640074000000000,4584421.153780000300000
329,0.000000000000000,0.000000000000000,587484.501047999950000,4584271.360659999800000
330,0.000000000000000,0.000000000000000,586656.963231000000000,4585054.802109999600000
331,460.327292449000030,33.821435877900001,592338.869850000020000,4582778.296179999600000
332,200.132967498000000,16.631054917000000,589185.823897000050000,4581092.776560000100000
333,50.523996587100001,5.760199562530000,591515.287633999950000,4583563.857549999800000
334,313.024333305000030,61.541367080199997,593150.195778999940000,4582799.601450000000000
335,453.342731405999980,140.583837390000010,586614.906030999960000,4586744.527200000400000
336,44.776252867700002,10.913150324900000,589130.454109000040000,4582708.310200000200000
337,80.938855137100006,42.816865470400003,586712.226962000020000,4583445.364380000200000
338,0.000000000000000,0.000000000000000,585074.236002000050000,4585006.255359999800000
339,0.000000000000000,0.000000000000000,585053.205536999970000,4585814.455020000200000
340,0.000000000000000,0.000000000000000,591485.879486000050000,4585176.191169999500000
341,0.405302056205000,0.096112964924800,589922.940326999990000,4582725.245120000100000
342,290.513959058000010,144.408689516000010,590770.796603000020000,4581127.224460000200000
343,0.000000000000000,0.000000000000000,588310.619302000040000,4583493.326530000200000
344,196.581695623000000,28.687511642699999,588260.681401000010000,4585101.873789999600000
345,130.355173296999990,14.861686780900000,590659.449398000030000,4585962.130739999900000
346,97.866572151699998,35.902960221599997,592450.273785999980000,4579554.140420000100000
347,129.524311183000010,30.452754861500001,586027.634186999990000,4579413.620980000100000
348,94.832398509399994,44.976939307999999,592312.835589000020000,4584395.940670000400000
349,0.000000000000000,0.000000000000000,593136.420960000020000,4583610.378999999700000
350,154.224668877999990,46.575488736300002,588238.090200999980000,4585908.461539999600000
351,95.478793101400001,4.837981855970000,592372.974079999960000,4581169.225039999900000
352,136.853523059000000,24.964093323000000,585047.948924000030000,4586710.607800000300000
353,119.844966486000000,39.350668871200000,589044.132970000040000,4585925.533920000300000
354,580.712805398999990,137.709712157000010,586628.193409999950000,4585862.159470000300000
355,162.675808187999990,74.186143809200004,591544.571018000020000,4581950.886570000100000
356,68.972874847599996,16.356165480800001,592283.216836999990000,4586007.893310000200000
357,133.939174817000010,14.116540177799999,591468.727034999990000,4585981.657320000200000
358,173.097550543000010,41.048197385599998,588218.969797000060000,4586785.949459999800000
359,65.979417508099999,6.686452863570000,589878.006577000020000,4584330.017839999900000
360,544.438759315999960,168.833169048999990,585224.564357000050000,4579393.509840000400000
361,71.739921815299994,22.246906819399999,591602.683211999950000,4580338.533669999800000
362,537.717563487000010,118.794962822000000,587433.140295000050000,4585885.315279999700000
363,470.515242084000020,114.676937845000000,590839.232085000030000,4579515.227450000100000
364,0.000000000000000,0.000000000000000,586738.711608999990000,4582643.291070000300000
365,89.899427023399994,67.235802970099996,585840.697968999970000,4585838.312560000500000
366,0.000000000000000,0.000000000000000,591503.032484999970000,4584370.721640000100000
367,44.171853549600002,3.625917786580000,590094.356412000020000,4577904.507000000200000
368,95.197067428799997,3.473068755910000,584409.013291000040000,4579378.054999999700000
369,180.638092621999990,18.306134508300001,591457.456819999960000,4586843.614819999800000
370,567.633296048000030,20.708930627499999,590064.530589999980000,4578701.342360000100000
371,848.763390647000050,55.049569027200000,589951.469761000010000,4581917.458610000100000
372,88.467842055399998,4.482731722910000,585122.059960999990000,4583395.643620000200000
373,235.574463912000000,16.233958613799999,585204.823599000000000,4580197.925069999900000
374,62.872714238800000,13.507823603200000,589864.089689000040000,4585136.314050000200000
375,179.506743470999990,8.822868718140001,591643.769765999980000,4579532.280229999700000
