FID,density,basal,POINT_X,POINT_Y
216,267.217934286999990,91.531296276199996,567710.323059999970000,4566312.183559999800000
217,72.308363387300005,15.974686198900001,568566.355772000040000,4564636.549960000400000
218,144.626879387000000,35.249373824199999,569316.345246999990000,4566233.161510000000000
219,645.221740765000050,65.387736344399997,569368.697224000000000,4563837.545219999700000
220,51.577290566599999,6.376842127130000,574282.585494000000000,4558289.749800000300000
221,223.761553686000010,49.434400615199998,579151.787981000030000,4565655.337790000300000
222,59.447960963400000,10.241726988700000,579167.567172999960000,4564846.447399999900000
223,35.139800738700004,12.891254290199999,576728.109776000030000,4566407.339839999600000
224,14.603653556799999,7.222185747880000,580823.465348000060000,4563292.972810000200000
225,102.345578223000000,38.375859754200000,575899.044897999960000,4567178.023450000200000
226,69.773932905899997,23.899962187100002,577635.076520000000000,4561588.955919999600000
227,8.984215958849999,2.130508888640000,580781.806983000020000,4564902.555379999800000
228,197.635207408000010,54.978637511899997,578397.826713999970000,4563230.923589999800000
229,41.850435847100002,31.299950978500000,579937.021014000060000,4566485.739360000000000
230,59.767655388599998,74.136989648099998,581631.692389999980000,4563312.577940000200000
231,0.000000000000000,0.000000000000000,577660.268139000050000,4560786.119400000200000
232,292.443459420000010,77.055309812499999,579197.054278000030000,4563250.339630000300000
233,181.401000025000000,47.796966582700001,580010.259010000040000,4563271.660000000100000
234,3.657757811080000,2.300085830340000,576000.009577000050000,4563174.901479999500000
235,59.141914525300002,6.742721344070000,577564.316011999970000,4564814.512919999700000
236,363.682103564999980,119.413726345000000,578365.940869000040000,4564830.483819999700000
237,161.844326709000000,59.373597094200001,575099.753488000020000,4563155.938640000300000
238,37.607326284300001,2.839331111070000,575979.533881000010000,4563980.353280000400000
239,39.111648982699997,9.274901247790000,582439.921011000060000,4563332.175689999900000
240,13.263726124500000,3.898080952220000,584049.570221000000000,4563383.357210000000000
241,84.456573776300004,42.794777591399999,575942.341159999950000,4565588.690150000200000
242,225.651203923999990,18.751621042099998,576799.304331999970000,4563193.204560000400000
243,111.576983772000010,59.024515428199997,576074.715469000050000,4559946.514229999900000
244,0.000000000000000,0.000000000000000,581535.412819999970000,4566533.381439999700000
245,18.352671762600000,6.026034556220000,581584.176253000040000,4564918.544800000300000
246,67.083074467299994,76.820779950800002,582413.234830999980000,4564133.354840000200000
247,67.083074467299994,76.820779950800002,583244.744763000050000,4563357.770189999600000
248,122.811813928000010,76.169109517699994,576050.919995000000000,4560751.148369999600000
249,0.000000000000000,0.000000000000000,583962.731906999950000,4566607.216369999600000
250,57.388854460499999,63.276691215800000,576761.685673999950000,4564800.159099999800000
251,0.336290417845000,0.136320695897000,580703.285869000010000,4567291.373730000100000
252,3.374420429580000,0.800207024426000,580738.036119999950000,4566507.250550000000000
253,13.514363130000000,4.957828104210000,577581.458980000000000,4564013.010169999700000
254,2.753433643200000,1.116148336170000,582359.669935000010000,4565747.019600000200000
255,12.257841290100000,1.987564754970000,580759.922218000050000,4565704.906460000200000
256,20.095533495300000,12.463449913100000,584026.579566000030000,4564188.644589999700000
257,161.198919993000000,31.692110972599998,575959.056833000040000,4564785.797930000300000
258,0.000000000000000,0.000000000000000,583932.905020999960000,4567387.742759999800000
259,59.240230939000000,8.645030807120000,582386.547125000040000,4564934.526789999600000
260,117.774005321999990,55.857643302200003,579182.311363999960000,4564048.396970000100000
261,6.359218306550000,2.332918757450000,583983.160433999960000,4565800.574269999700000
262,54.571927193999997,16.038162121599999,575050.590253000030000,4564773.676909999900000
263,0.284700762031000,0.045153381698400,583195.066376999950000,4564964.229510000000000
264,51.305175444699998,11.022607632400000,584003.587507999970000,4564993.924920000100000
265,4.863530773860000,3.637435828880000,575120.113664999950000,4561541.938120000100000
266,50.054429421499997,11.869862354900000,580802.636822000030000,4564097.767719999900000
267,13.441969142700000,6.647678787240000,579974.686277000000000,4564874.505090000100000
268,0.000000000000000,0.000000000000000,575925.624209000030000,4566391.575299999700000
269,114.776804606000000,51.411906543599997,576013.566967000020000,4562365.341959999900000
270,119.126650544000000,102.374570684999990,576831.099044000030000,4561572.369330000100000
271,1.628775129400000,0.165062507967000,576027.123111999940000,4561555.775329999600000
272,68.565547306300004,12.368392523800001,577598.600645000000000,4563211.500339999800000
273,0.200563301369000,0.034553154444300,567620.906513000020000,4567899.037360000400000
274,42.089351359799998,12.710885518100000,568429.888862999970000,4567897.627580000100000
275,0.000000000000000,0.000000000000000,582985.425521000060000,4571365.588809999600000
276,185.310562169000010,43.568786982200002,580645.415489000040000,4568885.003010000100000
277,389.543140406000020,44.411495101800000,579814.644313000030000,4569668.937579999700000
278,50.339598484100001,9.080652572620000,579714.709599999940000,4572891.723109999700000
279,161.958476722999990,38.406687442699997,578905.620343000050000,4572869.279699999800000
280,26.017623705500000,9.544726952410001,580595.921546999950000,4570497.358620000100000
281,101.881660866999990,113.366742199000000,580622.296961999960000,4569694.506919999600000
282,187.629240368000010,44.113936677799998,579870.729384999960000,4568059.559229999800000
283,127.032821580999990,41.710775549200001,579761.969274000030000,4571280.151909999500000
284,18.833727601800000,8.588871571600000,582229.220994999980000,4569732.250120000000000
285,51.961889853700001,38.862309848199999,578954.397711999950000,4571260.096739999900000
286,5.558303336640000,1.273028110040000,581470.922865999980000,4568093.875029999800000
287,3.397004039450000,0.998346664923000,583785.548378000040000,4571384.543689999700000
288,0.000000000000000,0.000000000000000,582136.803760000040000,4572958.058659999600000
289,53.298950856200001,9.857546614810000,580668.532391999960000,4568075.490930000300000
290,50.966307950500003,4.648501695690000,580443.438547000060000,4575319.350030000300000
291,101.086744611000000,62.695005266899997,582251.265616000050000,4568922.253630000200000
292,75.173147965499993,76.181592602799995,578930.005614000020000,4572064.690449999600000
293,44.908317526200001,19.956468579399999,583692.382792999970000,4575422.970689999900000
294,0.000000000000000,0.000000000000000,581275.969081999970000,4574533.095309999800000
295,0.000000000000000,0.000000000000000,582069.450835000030000,4575369.500989999600000
296,0.117600251798000,0.058158792878600,582161.058881000030000,4572152.345320000300000
297,1.378734900070000,0.380046715344000,582860.850196999960000,4576210.039160000200000
298,51.196950099500000,9.572552805770000,583088.193984000010000,4568140.261289999800000
299,11.742168395400000,2.784527247900000,581425.755225999980000,4569713.381719999900000
300,232.622690865000010,53.277989085700000,583675.342015999950000,4576239.165300000500000
